review_id,sentence_idx,sentence,Narrative Structure & Quality,Character & Emotion,Originality,Immersion,Thematic Depth,Writing Style
e7fe76dad643ff9d832bf174fa704ddf,8,"There were many things that I didn't feel like I understood, because author hadn't explained them (perhaps she didn't set boundaries for herself as far as magic can go) or perhaps that those things that I didn't understand would be understandable to all the people who have read/seen Aladdin, but to me, it was full of confusion.",0,0,0,0,0,0
1137631f85e1750d94f42d68b91b3ca1,3,"It tried to seem dramatic, yet seemed mellow and fake.",0,0,0,0,0,0
c0925d6a4a143d53c6d3d32bbcef99e7,0,"**Originally posted on my blog Red Fox Tales"" 
 I really did not enjoy this book, which is sad because I've heard nothing but great things about this author.",0,0,0,0,0,0
c5fe66b96fd6db6e13ed2ec772af2337,0,Blah Blah Blah all this crap I don't care about!,0,0,0,0,0,0
8f1b68c799b64eb87084b676cd8c7a00,11,"If you write a story about fantasy/paranormal/supernatural creatures and settings, then I expect a story that will feed my imagination.",0,0,0,0,0,0
504292358cf191b19594f15c8dc8a60c,24,I received a copy of this for free via Goodreads First Reads.,0,0,0,0,0,0
79ae2871961e516d64eab34eb8e26ca0,4,"The fact that it is the concluding book in a trilogy makes me wonder what the other installments are like, but certainly not enough to pick one up.",0,0,0,0,0,0
4c4a47e71f1611aa03d96518033fa38b,5,I skip over that stuff.,0,0,0,0,0,0
fac2c3ddad772b0ef5c8d8db8f16ca70,0,Before I begin I must say I love the first three Maximum Ride books and James Patterson's writing style.,0,0,0,0,0,0
6501027dcc1b139ac57c17a266696328,7,"As for the bad, the majority of it was information or situations that was given for no reason or occurred in a way that seemed as if it was just put there so the story could move forward without much work from the author.",0,0,0,0,0,0
f0139f0d38fb8ecd5aa91298ed57def6,26,"But Dorian 
 He had come here with the intention of embarrassing a snide assassin, and had instead found a young woman pouring her secrets into a pianoforte.",0,0,0,0,0,0
b0f21300a5ff54e3996ba6b967013325,1,I am sad to say that it did not live up to the expectations that were given to me by those who lent me the book.,0,0,0,0,0,0
b25c470803bf2c6063a5be021e8c9c3d,69,"I wasn't going to write anything at first, but with so much hype surrounding The Raven King, I thought I'd join in on the fun.",0,0,0,0,0,0
1f304575ff80bf8dfe262d93d46da245,21,Perfect is there to react to nothing.,0,0,0,0,0,0
72a4711135b21d320fed01229f18d4ad,49,But those are all very minor and can't save this wreck of a book in the slightest.,0,0,0,0,0,0
3176dfca0b9e41afd65484756c3def68,0,"I tried readint this before, and I realize why I never finished.",0,0,0,0,0,0
dd18fa2f8f4e10c989a4bbe52ff8a4fb,17,And NONE OF IT RESOLVED INTO SOMETHING INTERESTING.,0,0,0,0,0,0
2ee19c6c53465f897cf58a4b2ca8b4e4,10,there's two more books but at least have a better ending to tie it up in a pretty knot?,0,0,0,0,0,0
b0ccbefe2e281481e26826e1954a3458,4,I can only guess what the Coca-Cola Company thinks of their portrayal in this book - basically being that Coca-Cola caused the end to the world as we know it.,0,0,0,0,0,0
976bc13dda9390b23adb82b6e0d8155a,20,"Then there's the fact Rileigh is completely reckless and when trouble doesn't find her, she finds it herself.",0,0,0,0,0,0
f64a77324525171f660e20a0d7a9fb4b,20,I did however read the first sixty percent.,0,0,0,0,0,0
75eedfdd1c4d99a1f362152905cac9dc,24,Found her to be a lot of silly and she didn't seem real.,0,0,0,0,0,0
684324c53aa2fba6adf1f05f3ead33f9,3,"The characters are flat and sometimes annoying, the story is rushed and needs a lot of work.",0,0,0,0,0,0
7f4b971b830950b4608b3c506877c12f,12,"Whatever the case, just steer clear of this one unless you want to be utterly confused and/or pissed off.",0,0,0,0,0,0
b23b2c4a392873047415402db9256d1b,6,"Surprisingly for a romance, the action scenes are extensive and fast-paced.",0,0,0,0,0,0
8cbb3eeb329d716ad8a2f4baff5e70fe,36,"Again, after basically mentally raping her friend and physically threatening her while in an altered state because so romantic.",0,0,0,0,0,0
97f866fe5702ca4bcc89452c61451e02,4,"Absoliutno khabalistaia devka, kotoraia govorit, kak, prostite, podzabornaia shalava (kem, po suti, ona i iavliaetsia) ne ta geroinia, ot litsa kotoroi normal'nym liudiam khochetsia chitat' knigi.",0,0,0,0,0,0
cce49b25fb409c0ee2f798c3c60c4994,16,"After that though, the story consisted of making out with boys and Willow's photographic memory.",0,0,0,0,0,0
b406dda0e0e42a6fc1e71f9a056d86c5,3,I always worry when authors cross genres.,0,0,0,0,0,0
dd718e1f7ab7db1229b03473208b9a04,4,"Now they're in the Underworld and they bring in new characters, most of whom I liked.",0,0,0,0,0,0
09881710d394234d8773342c55b8a8f1,23,"Aside from the author's haphazard and willy-nilly approach to grammar, she had grievous issues with consistency.",0,0,0,0,0,0
7dca79cc117ee050356d7205efbed407,4,I caved and gave up.,0,0,0,0,0,0
24362f73d57a351da1a0dd4be3bd4372,30,"Anche i toni fortemente religiosi del libro mi hanno un po' irritatato, perche sono veramente pesanti e hanno fatto si che rallentassi la lettura.",0,0,0,0,0,0
86c3a92538d73358d1de0aa0bf2bfd1f,23,So what is the deal-breaker?,0,0,0,0,0,0
345c71ab8bf7821feb64f6a54051980d,11,Over and over and over.,0,0,0,0,0,0
98445711ac4bba57b265a53220205e11,2,And I'm a 'book a day' reader!,0,0,0,0,0,0
d05ca23a039a72a260d044ec983200c0,35,"Oh, and just to make matters worse, can I just say how much Carlisle pisses me off?",0,0,0,0,0,0
c85daa2fbc8820fa0a8cae102e59018a,15,"Again, The Darkest Minds starts off great.",0,0,0,0,0,0
5303050f7ca31f0899a4710afe3c9d77,21,I was feeling gloomy on a rainy day (actually it was the day Chennai was drowning in floods) and was looking for a good book to read.,0,0,0,0,0,0
625c39e2f7d52132a51ee1514aec3c12,41,"(Stephenie Meyer...I'm not even going to say it) 
 ""'I'm absolutely ordinary -- well, except for bad things like all the near-death experiences and being so clumsy that I'm almost disabled.'""",0,0,0,0,0,0
e68b5d03be010963c081bf482ed4bce3,109,"""I thought you could prove your worth to the Searchers without actually running into trouble.""",0,0,0,0,0,0
b4fd935c55ca9ab189e421df8edf7beb,1,The first few chapters went unbelievably slow.,0,0,0,0,0,0
7626a0d1d04270d1083bc7ec409a543e,0,"This review first appeared on I Heart Romance & YA 
 I honestly was expecting A LOT with Fire.",0,0,0,0,0,0
664164749b41732b6024599107775930,14,And how do your clothes shift in and out of existence with you when your abilities are supposedly genetic and not magic?,0,0,0,0,0,0
9d8c6b90dc89ff93a0e6cbd6b9505778,4,"I might be confused and- Wait, wait, can we do this again?",0,0,0,0,0,0
310467b596c602d59fa566c02904df26,13,All these men seem capable of doing is bossing around naked women who have no choice but to do as they are told.,0,0,0,0,0,0
e4e134bf508ee4e91581afc97de23562,7,"And if I don't care about the characters, a book gets increasingly difficult to read.",0,0,0,0,0,0
e14cd6983dada1d2581aed995204ffff,0,I will skip a summary of the book as there many who provided good ones already.,0,0,0,0,0,0
625722ace0877dd1cade008778caedab,1,"For weeks, I dreaded picking this up.",0,0,0,0,0,0
df55a1b5e74656000831372103731ade,1,This book was about nothing.,0,0,0,0,0,0
15bd7fd14ef023f27aabd603fa9ebbf1,2,It was all over the place...there was never any real character development.,0,0,0,0,0,0
38da4186bbf8731c608afde569e65bdc,12,It would be nice if there was a little show instead of tell in this book.,0,0,0,0,0,0
b5a13a4b6560229854b0be70892e4d8b,35,The Nine let Christian know that Dageus isn't dead.,0,0,0,0,0,0
d539e1579d076a2e840df71d44517f49,38,"The dangers of the mist compel a far less forced reason for traveling together but, time and time again, our author fancies awkward progressions over ones presented naturally by context.",0,0,0,0,0,0
09fbaf7c3be3b3e42429a7e87e29b9f7,3,It just made me instantly disconnect.,0,0,0,0,0,0
88d8803953b5c4bc1ee8fe8496781582,7,But it's still an ok story and I thought this was the last one.,0,0,0,0,0,0
df9e50f08fea4f9bd3dcc8a8ef8e7b93,10,So cannot wait until book 4.,0,0,0,0,0,0
4c638fd4af8b7445f1a1c8f13ff3c8d7,34,"She trusts people so easily, I wondered if she had ever worked as an assassin for even one day.",0,0,0,0,0,0
661e8e54e1d4bb297ee85b523983e972,0,I read this series before reading other paranormal romance series and was disappointed at the time.,0,0,0,0,0,0
5804f9dc9b46af5d240cdf3c20022772,18,"Hooray for the map in the front of the book, though, because so many character and kingdom names are similar.",0,0,0,0,0,0
3a62998e066dc2e1065d2d635b7649de,1,the first time I felt maybe I didn't give it a fair shot.,0,0,0,0,0,0
7e25a76c83209eaabe3c0d485626e81b,1,"The whole story reads like a mash up of several really bad, cheaply made, cheesy movies complete with the juvenile lead character who changes overnight into an even more juvenile heroine!",0,0,0,0,0,0
