review_id,Narrative Structure & Quality,Character & Emotion,Originality,Immersion,Thematic Depth,Writing Style
010f3aa4e4a9aefee95ba1eeb319a0dd,0.0,0.0,0.0,0.0,0.0,0.0
010f73909824a444b08abdad281c76ff,0.0,0.0,0.0,0.0,0.0,0.0
0113a17f4159fe153c4a38d125b61ad5,0.0,0.0,0.0,0.0,0.0,0.0
01151bf5c312ab5b7d49459bf1edc38b,0.0,0.0,0.0,0.0,0.0,0.0
011a650082de9c9ee3125ea12b7ada49,0.0,0.0,0.0,0.0,0.0,0.0
011ceb626741ef68cadbea5f11199cf9,0.0,0.0,0.0,0.0,0.0,0.0
011f427c5528903c2831a6317bb2b02f,0.0,0.0,0.0,0.0,0.0,0.0
0121277d930489dfa14865bfa40d3cbc,0.0,0.0,0.0,0.0,0.0,0.0
0122cb0ee753c3058ecc52f33ce5229f,0.0,0.0,0.0,0.0,0.0,0.0
012305d4e5079c2618f9205844e20097,0.0,0.0,0.0,0.0,0.0,0.0
012374b4644de7772f81fd05e35c0a54,0.0,0.0,0.0,0.0,0.0,0.0
0123f442d71d6c5a7941e1720fa609cd,0.0,0.0,0.0,0.0,0.0,0.0
0124041c44bce0d5f852c0a3efb558e9,0.0,0.0,0.0,0.0,0.0,0.0
0124349685568c853e20d2df2eef6024,0.0,0.0,0.0,0.0,0.0,0.0
0124757bab881b25b78fe04b29df7e0a,0.0,0.0,0.0,0.0,0.0,0.0
0126456ac30ac688dd46342135d61b39,0.0,0.0,0.0,0.0,0.0,0.0
0126c05385f5c3bb4dc2af67decaf56c,0.0,0.0,0.0,0.0,0.0,0.0
012872f1a1f6ac92a18bda82824bb046,0.0,0.0,0.0,0.0,0.0,0.0
0128b82453c71c525ebaeedf41b2fb8a,0.0,0.0,0.0,0.0,0.0,0.0
012b377f9bf522b939f0be02a03102d7,0.0,0.0,0.0,0.0,0.0,0.0
012b69faf1ab1d4ad75f3871ae8a64cc,0.0,0.0,0.0,0.0,0.0,0.0
0130b6c6c1d2fca9b0a62c8a18c09073,0.0,0.0,0.0,0.0,0.0,0.0
0132e65dd8b5c4ee303611d5b64a303b,0.0,0.0,0.0,0.0,0.0,0.0
0132eb00da2bb20c20b710a11fda03be,0.0,0.0,0.0,0.0,0.0,0.0
0134941beb970aaedd1f7bd6bfc320ef,0.0,0.0,0.0,0.0,0.0,0.0
0135b8bac78b3fe3c6b7a0cbcdbea7c0,0.0,0.0,0.0,0.0,0.0,0.0
01376dd94f4df332201814282461d26f,0.0,0.0,0.0,0.0,0.0,0.0
013bdfa11498cd2c496cc98c1c7f1a43,0.0,0.0,0.0,0.0,0.0,0.0
013da4522a974dbc0c6194ef73bcd1de,0.0,0.0,0.0,0.0,0.0,0.0
01449c0db22bb11e44bab8231cfef702,0.0,0.0,0.0,0.0,0.0,0.0
0144cb607be3e558df437e8daa2689c5,0.0,0.0,0.0,0.0,0.0,0.0
0145dba408c5a7974f63d652cd0e5cb5,0.0,0.0,0.0,0.0,0.0,0.0
014614d1aa92a83e1ad4db0258c95165,0.0,0.0,0.0,0.0,0.0,0.0
014765c46fc2fa04e3ea8aa980891312,0.0,0.0,0.0,0.0,0.0,0.0
014c5b0dcd0518a683cffa236378885f,0.0,0.0,0.0,0.0,0.0,0.0
014de5adfc923796a236eade1df4faa3,0.0,0.0,0.0,0.0,0.0,0.0
014e78d41fe5357bbf0a9de6d4fbe24e,0.0,0.0,0.0,0.0,0.0,0.0
0150521419ddd90376e9454e22d03ccd,0.0,0.0,0.0,0.0,0.0,0.0
01527a8661ff55225874b3904cf1d23e,0.0,0.0,0.0,0.0,0.0,0.0
01561fd74f5e3b19c13af41370df469a,0.0,0.0,0.0,0.0,0.0,0.0
015a94ec017ed8691db4755a9cc8592a,0.0,0.0,0.0,0.0,0.0,0.0
015ad844d70572d7368bb8250c83b15d,0.0,0.0,0.0,0.0,0.0,0.0
015c1157f43351c1f58bbebf75b25519,0.0,0.0,0.0,0.0,0.0,0.0
015ca87de96457a5964c117cf85d2d3e,0.0,0.0,0.0,0.0,0.0,0.0
015dec962da2e0348601754302188865,0.0,0.0,0.0,0.0,0.0,0.0
015df9a5296d1bfa7f9d16bab106692e,0.0,0.0,0.0,0.0,0.0,0.0
015ed838af2f032668171f4d01dd328b,0.0,0.0,0.0,0.0,0.0,0.0
0160945bec446f33819e0151921a878c,0.0,0.0,0.0,0.0,0.0,0.0
0160a64966d37d1b2241b0a33ca815c6,0.0,0.0,0.0,0.0,0.0,0.0
0161a3fdb82f697d6192a89774e70c04,0.0,0.0,0.0,0.0,0.0,0.0
01633f34af9ff30364093be084c38bd6,0.0,0.0,0.0,0.0,0.0,0.0
0163f3b1c1a5f320b1a19c029e0774e5,0.0,0.0,0.0,0.0,0.0,0.0
016a10571107db76ce79266abbaea254,0.0,0.0,0.0,0.0,0.0,0.0
016a70544f29811666d4dbdeccb04dd4,0.0,0.0,0.0,0.0,0.0,0.0
016c8f8e1f8be2727233a51f11942d90,0.0,0.0,0.0,0.0,0.0,0.0
016d752c9e1af126d936031b06b577cd,0.0,0.0,0.0,0.0,0.0,0.0
016dc1f77122c22227b035a168a2fde1,0.0,0.0,0.0,0.0,0.0,0.0
016edbcd9b1e45724a9616e58f841025,0.0,0.0,0.0,0.0,0.0,0.0
017469cdbf5cb3abad32d5b7d5fd5b5e,0.0,0.0,0.0,0.0,0.0,0.0
01752113a9dba5042f779ab991ed2eb9,0.0,0.0,0.0,0.0,0.0,0.0
0176a8e132799b947b61c08c9cb1a0e1,0.0,0.0,0.0,0.0,0.0,0.0
01775a19631986861bbc96cd90faf1aa,0.0,0.0,0.0,0.0,0.0,0.0
01798dedd1d9ba5ed42461412f557bd0,0.0,0.0,0.0,0.0,0.0,0.0
017a29dbc44ff9455b867e3a408598f7,0.0,0.0,0.0,0.0,0.0,0.0
017b24b50d2e24972af975396a10311a,0.0,0.0,0.0,0.0,0.0,0.0
017dc2ada63601f82e1ebf2b85318039,0.0,0.0,0.0,0.0,0.0,0.0
017fdc88cf4fa01accd047a27ad65eec,0.0,0.0,0.0,0.0,0.0,0.0
018384a9d893ccf1be56163219cea3b5,0.0,0.0,0.0,0.0,0.0,0.0
01839cb71f4acebc80c0e4adfd54667d,0.0,0.0,0.0,0.0,0.0,0.0
0183aa9236acc7708bdf9492b5f33289,0.0,0.0,0.0,0.0,0.0,0.0
018729e4a6a406a9a77cd9cb1789253d,0.0,0.0,0.0,0.0,0.0,0.0
0187a92d6bbc67bf4c57243a1043e7f3,0.0,0.0,0.0,0.0,0.0,0.0
0188204391adc33b54348e38ef8c8114,0.0,0.0,0.0,0.0,0.0,0.0
018a6d2c26a4731ccdc26a965812aa1a,0.0,0.0,0.0,0.0,0.0,0.0
018df6d9812c023eb42cf621a7aafc27,0.0,0.0,0.0,0.0,0.0,0.0
01903ece7c71aa39e3f99cac21ae9b5e,0.0,0.0,0.0,0.0,0.0,0.0
0191aa91339c22537423fce5ab1ad882,0.0,0.0,0.0,0.0,0.0,0.0
0191d6664b01680dd628d287f4f1fb16,0.0,0.0,0.0,0.0,0.0,0.0
0192dedad63e9319e0b574f9dd983016,0.0,0.0,0.0,0.0,0.0,0.0
0192ebc197c13e292332077148ac5c57,0.0,0.0,0.0,0.0,0.0,0.0
0195713a26784334610604b1f1215fca,0.0,0.0,0.0,0.0,0.0,0.0
019756e6dc9c15ffa393e6bbec0266e0,0.0,0.0,0.0,0.0,0.0,0.0
0197e643b5ea08e4689812954b38f1a2,0.0,0.0,0.0,0.0,0.0,0.0
0197f9e644f992a8b889565cf539ad8b,0.0,0.0,0.0,0.0,0.0,0.0
019b0da1dc7d372e7527468f429c64ac,0.0,0.0,0.0,0.0,0.0,0.0
019b32d86b4c4c0c94ec5131c9a861a6,0.0,0.0,0.0,0.0,0.0,0.0
019e77b1cd9486589999561826fe1bd8,0.0,0.0,0.0,0.0,0.0,0.0
019eb768243d73099484087d69475beb,0.0,0.0,0.0,0.0,0.0,0.0
019ff9a3862dc7a32e68c4f44c638721,0.0,0.0,0.0,0.0,0.0,0.0
01a1df81e75864e69380ea2553a0df2c,0.0,0.0,0.0,0.0,0.0,0.0
01a4ae40251a5f16dc722cd049777540,0.0,0.0,0.0,0.0,0.0,0.0
01a95cc389f95b6df4f29177a320cb81,0.0,0.0,0.0,0.0,0.0,0.0
01a9d278fb07e7d2afad3843aa5a2c2c,0.0,0.0,0.0,0.0,0.0,0.0
01ab2bddfc9e485efbc93f8abd936427,0.0,0.0,0.0,0.0,0.0,0.0
01ac825da8a9e79075ddcd2226027d7a,0.0,0.0,0.0,0.0,0.0,0.0
01ad6c83cdae5f88a5dba18552969052,0.0,0.0,0.0,0.0,0.0,0.0
01ad7448f2a613db6949debb77a7f6d0,0.0,0.0,0.0,0.0,0.0,0.0
01ad91ad75e01b65cd38ac42e9172688,0.0,0.0,0.0,0.0,0.0,0.0
01aea0ffdea50ab84ff5bf3cdf69e1b5,0.0,0.0,0.0,0.0,0.0,0.0
01b0c0f9d059970d7553af0ab1b4f268,0.0,0.0,0.0,0.0,0.0,0.0
01b165ffd39ddc344af7c9af4396b0bd,0.0,0.0,0.0,0.0,0.0,0.0
01b395fc6ba246e6579cd0b0691be064,0.0,0.0,0.0,0.0,0.0,0.0
01b3a574a842f8f11f22a7835dc41c6d,0.0,0.0,0.0,0.0,0.0,0.0
01b46c7444cbb691b3cce02e54c66ee9,0.0,0.0,0.0,0.0,0.0,0.0
01b5f9e8bf91d94a485d6e3f7398a3a0,0.0,0.0,0.0,0.0,0.0,0.0
01b63b6404243e0b63994d4a14a5429d,0.0,0.0,0.0,0.0,0.0,0.0
01b6541a9e886dd3ad1493a3be08cf40,0.0,0.0,0.0,0.0,0.0,0.0
